"","k.star.lme","k.star.mcmc","se.lme","se.mcmc"
"Croton_sarcopetalus",2.72933483306281,2.7207456184835,0.443886462101756,0.46274661129244
"Cryptocarya_alba",0.542851908862974,0.521728619998343,0.641752898170558,0.643486527048236
"Cryptocarya_brachythyrsa",-0.561788426914937,-0.581356877360621,0.498233923470895,0.497292290949333
"Cryptocarya_depauperata",-0.0740083334686765,-0.0855415504306822,0.498233923470903,0.493191783453981
"Cryptocarya_yunnanensis",-0.656155990274088,-0.683368119337694,0.4982339234709,0.491486358006155
"Cryptomeria_japonica",0.477713230596153,0.444039157361848,0.506037810038745,0.501726194396183
"Cunninghamia_konishii",-0.8338648164926,-0.844893729275162,0.506037810038735,0.511036654346821
"Cunninghamia_lanceolata",-0.410418463965995,-0.433572694169857,0.435206979932477,0.441806493843345
"Cupressus_arizonica",0.845632234918208,0.815485816969286,0.436106780081112,0.440017486559341
"Cupressus_cashmeriana",1.38785418633502,1.35234670035663,0.506037810038741,0.508794686270154
"Cupressus_duclouxiana",1.27682544017324,1.23903441081971,0.506037810038729,0.507174051071136
"Cupressus_funebris",0.711713075447028,0.685607979823226,0.444165249313703,0.448086740784533
"Cupressus_lusitanica",1.13348399711022,1.09484730058054,0.506037810038732,0.508935386507019
"Cupressus_torulosa",0.921701889413818,0.879559348725528,0.506037810038742,0.504371285821786
"Cyathea_contaminans",1.29801194555999,1.26733231596253,0.536010387442613,0.560184637389134
"Cyathea_dealbata",-0.249648911097483,-0.280892358030431,0.51485506677452,0.509377026623212
"Cyathea_smithii",-0.110782692504983,-0.143379278561588,0.51485506677451,0.520636124614181
"Cycas_diannanensis",1.44364364708656,1.41776375632293,0.498233923470896,0.506384029558499
"Cyclobalanopsis_gracilis",-0.101071173855301,-0.129750359319002,0.55235744704047,0.575341806236478
